testing_network,filename,source,target_class,variation,predicted_class,fastlin_eps
Dense2x70,PCA_Exp2_3_var2.png,Exp2,3,var2,3,19.1845703125
Dense2x70,PCA_Exp2_3_var3.png,Exp2,3,var3,3,18.662109375
Dense2x70,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.9345703125
Dense2x70,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.576171875
Dense2x70,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.9189453125
Dense2x70,PCA_MNIST_0_var2.png,MNIST,0,var2,0,6.5087890625
Dense2x70,PCA_MNIST_0_var3.png,MNIST,0,var3,0,5.7275390625
Dense2x70,PCA_MNIST_0_var4.png,MNIST,0,var4,0,4.384765625
Dense2x70,PCA_MNIST_1_var0.png,MNIST,1,var0,1,3.1396484375
Dense2x70,PCA_MNIST_1_var1.png,MNIST,1,var1,1,3.046875
Dense2x70,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.79296875
Dense2x70,PCA_MNIST_1_var3.png,MNIST,1,var3,1,3.095703125
Dense2x70,PCA_MNIST_1_var4.png,MNIST,1,var4,1,3.0859375
Dense2x70,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.384765625
Dense2x70,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.8134765625
Dense2x70,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.7939453125
Dense2x70,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.88671875
Dense2x70,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.6328125
Dense3x15,PCA_Exp2_0_var0.png,Exp2,0,var0,0,8.9990234375
Dense3x15,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.2822265625
Dense3x15,PCA_Exp2_0_var2.png,Exp2,0,var2,0,5.9326171875
Dense3x15,PCA_Exp2_0_var3.png,Exp2,0,var3,0,0.3759765625
Dense3x15,PCA_Exp2_0_var4.png,Exp2,0,var4,5,5.0927734375
Dense3x15,PCA_Exp2_1_var0.png,Exp2,1,var0,1,0.9716796875
Dense3x15,PCA_Exp2_1_var1.png,Exp2,1,var1,1,1.2255859375
Dense3x15,PCA_Exp2_1_var2.png,Exp2,1,var2,3,0.46875
Dense3x15,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.3310546875
Dense3x15,PCA_Exp2_1_var4.png,Exp2,1,var4,3,6.9970703125
Dense3x15,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.9453125
Dense3x15,PCA_Exp2_3_var1.png,Exp2,3,var1,3,19.3212890625
Dense3x15,PCA_Exp2_3_var2.png,Exp2,3,var2,3,19.6435546875
Dense3x15,PCA_Exp2_3_var3.png,Exp2,3,var3,3,19.970703125
Dense3x15,PCA_Exp2_3_var4.png,Exp2,3,var4,3,19.9365234375
Dense3x15,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.380859375
Dense3x15,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.318359375
Dense3x15,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.4541015625
Dense3x15,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.296875
Dense3x15,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.939453125
Dense3x15,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.93359375
Dense3x15,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.2216796875
Dense3x15,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.796875
Dense3x15,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.904296875
Dense3x15,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.59765625
Dense3x15,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.705078125
Dense3x15,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.6669921875
Dense3x15,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.580078125
Dense3x15,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.1162109375
Dense3x15,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.73046875
Dense3x20,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.6904296875
Dense3x20,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.8095703125
Dense3x20,PCA_Exp2_0_var2.png,Exp2,0,var2,0,11.8115234375
Dense3x20,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.541015625
Dense3x20,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.416015625
Dense3x20,PCA_Exp2_1_var0.png,Exp2,1,var0,1,7.8515625
Dense3x20,PCA_Exp2_1_var1.png,Exp2,1,var1,1,6.806640625
Dense3x20,PCA_Exp2_1_var2.png,Exp2,1,var2,1,2.4072265625
Dense3x20,PCA_Exp2_1_var3.png,Exp2,1,var3,3,1.201171875
Dense3x20,PCA_Exp2_1_var4.png,Exp2,1,var4,3,0.654296875
Dense3x20,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.431640625
Dense3x20,PCA_Exp2_3_var1.png,Exp2,3,var1,3,17.568359375
Dense3x20,PCA_Exp2_3_var2.png,Exp2,3,var2,3,16.9677734375
Dense3x20,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.0546875
Dense3x20,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.1552734375
Dense3x20,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.2197265625
Dense3x20,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.669921875
Dense3x20,PCA_MNIST_0_var2.png,MNIST,0,var2,0,6.5673828125
Dense3x20,PCA_MNIST_0_var3.png,MNIST,0,var3,0,5.986328125
Dense3x20,PCA_MNIST_0_var4.png,MNIST,0,var4,0,4.6875
Dense3x20,PCA_MNIST_1_var0.png,MNIST,1,var0,1,3.45703125
Dense3x20,PCA_MNIST_1_var1.png,MNIST,1,var1,1,3.310546875
Dense3x20,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.4267578125
Dense3x20,PCA_MNIST_1_var3.png,MNIST,1,var3,1,3.0126953125
Dense3x20,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.880859375
Dense3x20,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.80859375
Dense3x20,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.9599609375
Dense3x20,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.8330078125
Dense3x20,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.6669921875
Dense3x20,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.5791015625
Dense3x25,PCA_Exp2_0_var0.png,Exp2,0,var0,0,13.173828125
Dense3x25,PCA_Exp2_0_var1.png,Exp2,0,var1,0,12.412109375
Dense3x25,PCA_Exp2_0_var2.png,Exp2,0,var2,0,10.0732421875
Dense3x25,PCA_Exp2_0_var3.png,Exp2,0,var3,0,7.4560546875
Dense3x25,PCA_Exp2_0_var4.png,Exp2,0,var4,0,4.78515625
Dense3x25,PCA_Exp2_1_var0.png,Exp2,1,var0,1,3.9404296875
Dense3x25,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.3564453125
Dense3x25,PCA_Exp2_1_var2.png,Exp2,1,var2,1,1.044921875
Dense3x25,PCA_Exp2_1_var3.png,Exp2,1,var3,3,2.0361328125
Dense3x25,PCA_Exp2_1_var4.png,Exp2,1,var4,3,2.685546875
Dense3x25,PCA_Exp2_3_var0.png,Exp2,3,var0,3,22.9052734375
Dense3x25,PCA_Exp2_3_var1.png,Exp2,3,var1,3,22.705078125
Dense3x25,PCA_Exp2_3_var2.png,Exp2,3,var2,3,20.3466796875
Dense3x25,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.9287109375
Dense3x25,PCA_Exp2_3_var4.png,Exp2,3,var4,3,12.3095703125
Dense3x25,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.482421875
Dense3x25,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.4736328125
Dense3x25,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.8876953125
Dense3x25,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.8134765625
Dense3x25,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.44140625
Dense3x25,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.9443359375
Dense3x25,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.841796875
Dense3x25,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.6025390625
Dense3x25,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.40234375
Dense3x25,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.5634765625
Dense3x25,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.4873046875
Dense3x25,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.98046875
Dense3x25,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.6484375
Dense3x25,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.9111328125
Dense3x25,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.2470703125
Dense3x30,PCA_Exp2_0_var0.png,Exp2,0,var0,0,8.0078125
Dense3x30,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.2041015625
Dense3x30,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.3994140625
Dense3x30,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.0966796875
Dense3x30,PCA_Exp2_0_var4.png,Exp2,0,var4,0,8.57421875
Dense3x30,PCA_Exp2_1_var0.png,Exp2,1,var0,1,4.6044921875
Dense3x30,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.37890625
Dense3x30,PCA_Exp2_1_var2.png,Exp2,1,var2,2,0.361328125
Dense3x30,PCA_Exp2_1_var3.png,Exp2,1,var3,2,1.767578125
Dense3x30,PCA_Exp2_1_var4.png,Exp2,1,var4,2,0.25390625
Dense3x30,PCA_Exp2_3_var0.png,Exp2,3,var0,3,24.345703125
Dense3x30,PCA_Exp2_3_var1.png,Exp2,3,var1,3,23.1982421875
Dense3x30,PCA_Exp2_3_var2.png,Exp2,3,var2,3,20.1513671875
Dense3x30,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.9091796875
Dense3x30,PCA_Exp2_3_var4.png,Exp2,3,var4,3,13.49609375
Dense3x30,PCA_MNIST_0_var0.png,MNIST,0,var0,0,6.07421875
Dense3x30,PCA_MNIST_0_var1.png,MNIST,0,var1,0,7.3486328125
Dense3x30,PCA_MNIST_0_var2.png,MNIST,0,var2,0,6.7138671875
Dense3x30,PCA_MNIST_0_var3.png,MNIST,0,var3,0,5.361328125
Dense3x30,PCA_MNIST_0_var4.png,MNIST,0,var4,0,4.2724609375
Dense3x30,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.880859375
Dense3x30,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.65625
Dense3x30,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.24609375
Dense3x30,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.55859375
Dense3x30,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.1044921875
Dense3x30,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.677734375
Dense3x30,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.921875
Dense3x30,PCA_MNIST_3_var2.png,MNIST,3,var2,3,5.205078125
Dense3x30,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.8828125
Dense3x30,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.6484375
Dense3x35,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.0478515625
Dense3x35,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.6435546875
Dense3x35,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.22265625
Dense3x35,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.4921875
Dense3x35,PCA_Exp2_0_var4.png,Exp2,0,var4,0,0.2734375
Dense3x35,PCA_Exp2_1_var0.png,Exp2,1,var0,1,7.1630859375
Dense3x35,PCA_Exp2_1_var1.png,Exp2,1,var1,1,6.3330078125
Dense3x35,PCA_Exp2_1_var2.png,Exp2,1,var2,1,2.001953125
Dense3x35,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.189453125
Dense3x35,PCA_Exp2_1_var4.png,Exp2,1,var4,3,8.7548828125
Dense3x35,PCA_Exp2_3_var0.png,Exp2,3,var0,3,24.8681640625
Dense3x35,PCA_Exp2_3_var1.png,Exp2,3,var1,3,25.3857421875
Dense3x35,PCA_Exp2_3_var2.png,Exp2,3,var2,3,25.3857421875
Dense3x35,PCA_Exp2_3_var3.png,Exp2,3,var3,3,24.9755859375
Dense3x35,PCA_Exp2_3_var4.png,Exp2,3,var4,3,22.763671875
Dense3x35,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.984375
Dense3x35,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.1123046875
Dense3x35,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.6923828125
Dense3x35,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.1064453125
Dense3x35,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.017578125
Dense3x35,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.978515625
Dense3x35,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.9443359375
Dense3x35,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.71484375
Dense3x35,PCA_MNIST_1_var3.png,MNIST,1,var3,1,3.046875
Dense3x35,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.8271484375
Dense3x35,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.2626953125
Dense3x35,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.0234375
Dense3x35,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.916015625
Dense3x35,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.5595703125
Dense3x35,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.28125
Dense3x45,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.8212890625
Dense3x45,PCA_Exp2_0_var1.png,Exp2,0,var1,0,7.626953125
Dense3x45,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.515625
Dense3x45,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.8154296875
Dense3x45,PCA_Exp2_0_var4.png,Exp2,0,var4,0,1.142578125
Dense3x45,PCA_Exp2_1_var0.png,Exp2,1,var0,1,6.6943359375
Dense3x45,PCA_Exp2_1_var1.png,Exp2,1,var1,1,6.5673828125
Dense3x45,PCA_Exp2_1_var2.png,Exp2,1,var2,1,2.9150390625
Dense3x45,PCA_Exp2_1_var3.png,Exp2,1,var3,3,3.5009765625
Dense3x45,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.8515625
Dense3x45,PCA_Exp2_3_var0.png,Exp2,3,var0,3,23.359375
Dense3x45,PCA_Exp2_3_var1.png,Exp2,3,var1,3,23.427734375
Dense3x45,PCA_Exp2_3_var2.png,Exp2,3,var2,3,22.3095703125
Dense3x45,PCA_Exp2_3_var3.png,Exp2,3,var3,3,20.595703125
Dense3x45,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.63671875
Dense3x45,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.0380859375
Dense3x45,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.29296875
Dense3x45,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.3759765625
Dense3x45,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.7412109375
Dense3x45,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.505859375
Dense3x45,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.8466796875
Dense3x45,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.9345703125
Dense3x45,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.7392578125
Dense3x45,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.939453125
Dense3x45,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.7978515625
Dense3x45,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.51171875
Dense3x45,PCA_MNIST_3_var1.png,MNIST,3,var1,3,5.1953125
Dense3x45,PCA_MNIST_3_var2.png,MNIST,3,var2,3,5.6982421875
Dense3x45,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.78515625
Dense3x45,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.916015625
Dense3x50,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.6435546875
Dense3x50,PCA_Exp2_0_var1.png,Exp2,0,var1,0,10.986328125
Dense3x50,PCA_Exp2_0_var2.png,Exp2,0,var2,0,10.7763671875
Dense3x50,PCA_Exp2_0_var3.png,Exp2,0,var3,0,9.5751953125
Dense3x50,PCA_Exp2_0_var4.png,Exp2,0,var4,0,8.1787109375
Dense3x50,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.13671875
Dense3x50,PCA_Exp2_1_var1.png,Exp2,1,var1,1,4.0380859375
Dense3x50,PCA_Exp2_1_var2.png,Exp2,1,var2,3,0.9619140625
Dense3x50,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.2685546875
Dense3x50,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.4365234375
Dense3x50,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.763671875
Dense3x50,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.4765625
Dense3x50,PCA_Exp2_3_var2.png,Exp2,3,var2,3,19.091796875
Dense3x50,PCA_Exp2_3_var3.png,Exp2,3,var3,3,19.990234375
Dense3x50,PCA_Exp2_3_var4.png,Exp2,3,var4,3,20.7763671875
Dense3x50,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.2294921875
Dense3x50,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.58203125
Dense3x50,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.9619140625
Dense3x50,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.8974609375
Dense3x50,PCA_MNIST_0_var4.png,MNIST,0,var4,0,4.00390625
Dense3x50,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.94921875
Dense3x50,PCA_MNIST_1_var1.png,MNIST,1,var1,1,3.0078125
Dense3x50,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.197265625
Dense3x50,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.705078125
Dense3x50,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.294921875
Dense3x50,PCA_MNIST_3_var0.png,MNIST,3,var0,3,4.58984375
Dense3x50,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.3603515625
Dense3x50,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.16015625
Dense3x50,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.1015625
Dense3x50,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.291015625
Dense3x55,PCA_Exp2_0_var0.png,Exp2,0,var0,0,13.203125
Dense3x55,PCA_Exp2_0_var1.png,Exp2,0,var1,0,12.8662109375
Dense3x55,PCA_Exp2_0_var2.png,Exp2,0,var2,0,11.0791015625
Dense3x55,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.8232421875
Dense3x55,PCA_Exp2_0_var4.png,Exp2,0,var4,0,5.3466796875
Dense3x55,PCA_Exp2_1_var0.png,Exp2,1,var0,1,3.603515625
Dense3x55,PCA_Exp2_1_var1.png,Exp2,1,var1,1,2.5
Dense3x55,PCA_Exp2_1_var2.png,Exp2,1,var2,2,0.5859375
Dense3x55,PCA_Exp2_1_var3.png,Exp2,1,var3,2,0.48828125
Dense3x55,PCA_Exp2_1_var4.png,Exp2,1,var4,3,0.1953125
Dense3x55,PCA_Exp2_3_var0.png,Exp2,3,var0,3,20.146484375
Dense3x55,PCA_Exp2_3_var1.png,Exp2,3,var1,3,19.74609375
Dense3x55,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.3056640625
Dense3x55,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.357421875
Dense3x55,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.4921875
Dense3x55,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.716796875
Dense3x55,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.9912109375
Dense3x55,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.64453125
Dense3x55,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.853515625
Dense3x55,PCA_MNIST_0_var4.png,MNIST,0,var4,0,4.0234375
Dense3x55,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.705078125
Dense3x55,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.67578125
Dense3x55,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.1044921875
Dense3x55,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.734375
Dense3x55,PCA_MNIST_1_var4.png,MNIST,1,var4,1,3.1005859375
Dense3x55,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.8037109375
Dense3x55,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.0234375
Dense3x55,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.0234375
Dense3x55,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.08203125
Dense3x55,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.544921875
Dense3x60,PCA_Exp2_0_var0.png,Exp2,0,var0,0,10.2099609375
Dense3x60,PCA_Exp2_0_var1.png,Exp2,0,var1,0,10.595703125
Dense3x60,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.6728515625
Dense3x60,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.154296875
Dense3x60,PCA_Exp2_0_var4.png,Exp2,0,var4,0,5.537109375
Dense3x60,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.56640625
Dense3x60,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.8203125
Dense3x60,PCA_Exp2_1_var2.png,Exp2,1,var2,1,5.2099609375
Dense3x60,PCA_Exp2_1_var3.png,Exp2,1,var3,1,3.49609375
Dense3x60,PCA_Exp2_1_var4.png,Exp2,1,var4,3,3.1494140625
Dense3x60,PCA_Exp2_3_var0.png,Exp2,3,var0,3,20.0927734375
Dense3x60,PCA_Exp2_3_var1.png,Exp2,3,var1,3,19.7705078125
Dense3x60,PCA_Exp2_3_var2.png,Exp2,3,var2,3,18.232421875
Dense3x60,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.46484375
Dense3x60,PCA_Exp2_3_var4.png,Exp2,3,var4,3,14.4580078125
Dense3x60,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.9072265625
Dense3x60,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.0595703125
Dense3x60,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.2880859375
Dense3x60,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.662109375
Dense3x60,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.154296875
Dense3x60,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.7490234375
Dense3x60,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.4951171875
Dense3x60,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.1044921875
Dense3x60,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.1875
Dense3x60,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.060546875
Dense3x60,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.5888671875
Dense3x60,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.1748046875
Dense3x60,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.2919921875
Dense3x60,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.3408203125
Dense3x60,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.896484375
Dense3x65,PCA_Exp2_0_var0.png,Exp2,0,var0,0,10.322265625
Dense3x65,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.482421875
Dense3x65,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.626953125
Dense3x65,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.0390625
Dense3x65,PCA_Exp2_0_var4.png,Exp2,0,var4,0,1.30859375
Dense3x65,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.01171875
Dense3x65,PCA_Exp2_1_var1.png,Exp2,1,var1,1,1.796875
Dense3x65,PCA_Exp2_1_var2.png,Exp2,1,var2,1,1.455078125
Dense3x65,PCA_Exp2_1_var3.png,Exp2,1,var3,2,0.6298828125
Dense3x65,PCA_Exp2_1_var4.png,Exp2,1,var4,3,0.87890625
Dense3x65,PCA_Exp2_3_var0.png,Exp2,3,var0,3,11.9873046875
Dense3x65,PCA_Exp2_3_var1.png,Exp2,3,var1,3,12.6025390625
Dense3x65,PCA_Exp2_3_var2.png,Exp2,3,var2,3,12.98828125
Dense3x65,PCA_Exp2_3_var3.png,Exp2,3,var3,3,13.4423828125
Dense3x65,PCA_Exp2_3_var4.png,Exp2,3,var4,3,13.8232421875
Dense3x65,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.515625
Dense3x65,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.4580078125
Dense3x65,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.6044921875
Dense3x65,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.0087890625
Dense3x65,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.8564453125
Dense3x65,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.923828125
Dense3x65,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.8359375
Dense3x65,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.7578125
Dense3x65,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.826171875
Dense3x65,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.36328125
Dense3x65,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.3935546875
Dense3x65,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.8125
Dense3x65,PCA_MNIST_3_var2.png,MNIST,3,var2,3,1.875
Dense3x65,PCA_MNIST_3_var3.png,MNIST,3,var3,3,2.578125
Dense3x65,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.67578125
Dense3x70,PCA_Exp2_0_var0.png,Exp2,0,var0,0,10.0537109375
Dense3x70,PCA_Exp2_0_var1.png,Exp2,0,var1,0,10.3173828125
Dense3x70,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.7939453125
Dense3x70,PCA_Exp2_0_var3.png,Exp2,0,var3,0,5.5859375
Dense3x70,PCA_Exp2_0_var4.png,Exp2,0,var4,5,1.279296875
Dense3x70,PCA_Exp2_1_var0.png,Exp2,1,var0,8,0.322265625
Dense3x70,PCA_Exp2_1_var1.png,Exp2,1,var1,1,1.9873046875
Dense3x70,PCA_Exp2_1_var2.png,Exp2,1,var2,3,2.7783203125
Dense3x70,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.458984375
Dense3x70,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.0361328125
Dense3x70,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.9296875
Dense3x70,PCA_Exp2_3_var1.png,Exp2,3,var1,3,17.96875
Dense3x70,PCA_Exp2_3_var2.png,Exp2,3,var2,3,17.5830078125
Dense3x70,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.943359375
Dense3x70,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.0595703125
Dense3x70,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.82421875
Dense3x70,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.546875
Dense3x70,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.361328125
Dense3x70,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.9609375
